qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized
1689,synpic53097.jpg,HEAD,Is the mass enhancing?,COLOR,CLOSED,freeform,train,No,no,Yes,yes
1691,synpic47964.jpg,HEAD,Is there a shift of midline structures?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1692,synpic22097.jpg,CHEST,What does this represent?,ABN,OPEN,freeform,train,hydropneumothorax,hydropneumothorax,Lung,lung
1693,synpic40272.jpg,CHEST,Does the patient have a central line placed?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1694,synpic35191.jpg,HEAD,Does the L sided lesion enhance?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes
1695,synpic37275.jpg,ABD,Which organ contains the air-fluid level?,POS,OPEN,freeform,train,Stomach,stomach,Lung,lung
1697,synpic31259.jpg,CHEST,How many masses are there?,COUNT,OPEN,freeform,train,one,one,1,1
1698,synpic41119.jpg,ABD,Are the findings normal?,ABN,CLOSED,freeform,train,Yes,yes,No,no
1699,synpic56422.jpg,HEAD,What type of thrombosis is shown?,PRES,OPEN,freeform,train,basilar artery thrombosis,basilar artery thrombosis,Cerebral,cerebral
1700,synpic33429.jpg,CHEST,Is the heart too big?,SIZE,CLOSED,freeform,train,No,no,No,no
1701,synpic24220.jpg,ABD,Where is the liver?,POS,OPEN,freeform,train,Right,right,Left,left
1702,synpic56388.jpg,HEAD,Do the ventricles have blood in them?,PRES,CLOSED,freeform,train,Yes,yes,No,no
1704,synpic28180.jpg,ABD,Are the cystic and common bile ducts dilated?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
1705,synpic26925.jpg,HEAD,Is the cerebellum in view?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1706,synpic32012.jpg,ABD,Is there contrast used in the above image?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1707,synpic35914.jpg,ABD,Is there contrast present in the bowel?,PRES,OPEN,freeform,train,In the bowel,in the bowel,Yes,yes
1709,synpic55464.jpg,CHEST,Is there cardiomegaly?,SIZE,CLOSED,freeform,train,No,no,No,no
1712,synpic24424.jpg,ABD,How many masses are there?,COUNT,OPEN,freeform,train,one,one,1,1
1713,synpic60423.jpg,CHEST,Anything abnormal in this image?,ABN,CLOSED,freeform,train,No,no,Yes,yes
1715,synpic22020.jpg,ABD,Is the gall bladder enlarged?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
1716,synpic42951.jpg,HEAD,Is there contrast used?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes
1718,synpic58547.jpg,HEAD,What type of contrast agent is used in this MRI?,MODALITY,OPEN,freeform,train,gadolinium,gadolinium,Gadolinium,gadolinium
1720,synpic44995.jpg,HEAD,Is there restricted diffusion?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1721,synpic47020.jpg,HEAD,Is there mass effect?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1723,synpic51774.jpg,CHEST,Is a pneumothorax present?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1725,synpic27142.jpg,HEAD,Does this scan represent an abnormality?,ABN,CLOSED,freeform,train,No,no,Yes,yes
1726,synpic33226.jpg,CHEST,Is the heart clearly visible?,PRES,CLOSED,freeform,train,No,no,No,no
1728,synpic33892.jpg,ABD,Are calcifications present?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1730,synpic28718.jpg,ABD,Was contrast used?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1731,synpic45557.jpg,CHEST,Is the trachea midline?,PRES,OPEN,freeform,train,In the midline,in the midline,Yes,yes
1732,synpic22794.jpg,ABD,What imaging modality was used?,MODALITY,OPEN,freeform,train,CT,ct,CT,ct
1733,synpic19114.jpg,CHEST,Are the findings normal?,ABN,CLOSED,freeform,train,No,no,Yes,yes
1735,synpic45610.jpg,CHEST,Are there rib fractures present?,PRES,CLOSED,freeform,train,No,no,No,no
1736,synpic25758.jpg,ABD,What plane is this image?,PLANE,OPEN,freeform,train,Axial,axial,Front,front
1737,synpic24390.jpg,CHEST,Is the trachea midline?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1738,synpic31232.jpg,ABD,Did this patient receive IV contrast?,MODALITY,CLOSED,para,train,Yes,yes,Yes,yes
1739,synpic31232.jpg,ABD,Was IV contrast given to the patient?,MODALITY,CLOSED,freeform,train,Yes,yes,Yes,yes
1740,synpic53816.jpg,HEAD,Is the CSF radiolucent or radioopaque?,COLOR,CLOSED,para,train,Radiolucent,radiolucent,Yes,yes
1741,synpic53816.jpg,HEAD,What is the intensity signal of CSF?,COLOR,OPEN,freeform,train,Hypointense,hypointense,Low,low
1742,synpic9872.jpg,HEAD,Are the ventricles larger than normal?,SIZE,CLOSED,para,train,Yes,yes,Yes,yes
1743,synpic9872.jpg,HEAD,Is there enlargement of the ventricles,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
1744,synpic32084.jpg,CHEST,Are there multiple circumferential opacities located throughout all lung fields?,POS,CLOSED,freeform,train,Yes,yes,Yes,yes
1745,synpic32084.jpg,CHEST,Does this chest x-ray show signs of diffuse opacities in both right and left lung fields?,POS,CLOSED,para,train,Yes,yes,Yes,yes
1746,synpic31232.jpg,ABD,Was this image taken via MRI?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes
1749,synpic53816.jpg,HEAD,What modality is this image taken?,MODALITY,OPEN,freeform,train,MRI,mri,Mri,mri
1750,synpic40500.jpg,HEAD,Is this image taken from the top slice of the brain?,PLANE,CLOSED,freeform,train,No,no,Yes,yes
1751,synpic40500.jpg,HEAD,Was this image taken from a superior-most section of the brain?,PLANE,CLOSED,para,train,No,no,Yes,yes
1752,synpic39141.jpg,ABD,What imaging modality is seen here?,MODALITY,OPEN,para,train,CT,ct,Ultrasound,ultrasound
1753,synpic39141.jpg,ABD,Was this image taken with an MRI or CT scanner?,MODALITY,CLOSED,freeform,train,CT,ct,Yes,yes
1754,synpic47964.jpg,HEAD,What plane of section is the brain taken in?,PLANE,OPEN,para,train,Axial,axial,Coronal,coronal
1755,synpic47964.jpg,HEAD,What cut of the brain is this image taken?,PLANE,OPEN,freeform,train,Axial,axial,Frontal,frontal
1756,synpic41667.jpg,CHEST,Can you view the colon in this image?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1757,synpic22828.jpg,ABD,Is the transverse colon in view?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1758,synpic58902.jpg,HEAD,Is the CSF enhanced or non enhanced?,COLOR,CLOSED,freeform,train,Non-enhanced,non-enhanced,Yes,yes
1759,synpic58902.jpg,HEAD,How is the CSF enhancement characterized?,COLOR,OPEN,para,train,Non-enhanced,non-enhanced,Clear,clear
1760,synpic31232.jpg,ABD,Are the air fluid levels located in colon?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1761,synpic100228.jpg,CHEST,What plane was this chest film taken in?,PLANE,OPEN,para,train,AP,ap,None,none
1762,synpic100228.jpg,CHEST,Is this an AP or PA film?,PLANE,CLOSED,freeform,train,AP,ap,Yes,yes
1763,synpic39141.jpg,ABD,What is the section level of this image?,PLANE,OPEN,para,train,Mid abdomen,mid abdomen,Section,section
1764,synpic39141.jpg,ABD,Where is this slice located in the human body?,PLANE,OPEN,freeform,train,Mid abdomen,mid abdomen,Abdomen,abdomen
1767,synpic32084.jpg,CHEST,What type of radiograph is this?,ORGAN,OPEN,freeform,train,Chest radiograph,chest radiograph,Chest,chest
1768,synpic53228.jpg,CHEST,Is this patient rotated?,OTHER,CLOSED,freeform,train,No,no,Yes,yes
1769,synpic53228.jpg,CHEST,Was the patient positioned inappropriately?,OTHER,CLOSED,para,train,No,no,Yes,yes
1770,synpic60703.jpg,HEAD,"Is this a T1 weighted, T2 weighted, or FLAIR image?",MODALITY,CLOSED,freeform,train,FLAIR,flair,Yes,yes
1771,synpic60703.jpg,HEAD,Is this MRI taken with FLAIR protocol?,MODALITY,CLOSED,para,train,Yes,yes,Yes,yes
1772,synpic53816.jpg,HEAD,Is this image of a saggital plane?,PLANE,CLOSED,freeform,train,no,no,Yes,yes
1773,synpic41667.jpg,CHEST,What structure is seen in the left hemidiaphragmatic area?,PRES,OPEN,para,train,Sigmoid Flexture of the Colon,sigmoid flexture of the colon,Lung,lung
1774,synpic41667.jpg,CHEST,What structure is superimposed on the left hemidiaphragm?,PRES,OPEN,freeform,train,Sigmoid Flexture of the Colon,sigmoid flexture of the colon,Lung,lung
1775,synpic32084.jpg,CHEST,Is there right hemidiaphragm elevation?,PRES,CLOSED,para,train,Yes,yes,Yes,yes
1776,synpic32084.jpg,CHEST,Is the right hemidiaphragm higher than the left?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1777,synpic42290.jpg,ABD,Is the jejunal wall enlarged?,SIZE,CLOSED,para,train,Yes,yes,Yes,yes
1778,synpic42290.jpg,ABD,Is there thickening of the jejunum,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
1779,synpic59126.jpg,CHEST,Where is the gastric bubble located?,POS,OPEN,freeform,train,Underneath the right hemidiaphragm,underneath the right hemidiaphragm,Stomach,stomach
1780,synpic59126.jpg,CHEST,Where is the gastric bubble placed?,POS,OPEN,para,train,Underneath the right hemidiaphragm,underneath the right hemidiaphragm,Stomach,stomach
1781,synpic32084.jpg,CHEST,What was this image taken with?,MODALITY,OPEN,freeform,train,X-ray,x-ray,Camera,camera
1782,synpic9872.jpg,HEAD,What is the location of the brain mass?,POS,OPEN,para,train,Posterior fossa,posterior fossa,Left,left
1783,synpic9872.jpg,HEAD,Where is the mass located?,POS,OPEN,freeform,train,Posterior fossa,posterior fossa,Brain,brain
1786,synpic59126.jpg,CHEST,Is the heart contour backwards?,OTHER,CLOSED,freeform,train,yes,yes,Yes,yes
1787,synpic59126.jpg,CHEST,Is the heart contour a mirror image of normal?,OTHER,CLOSED,para,train,yes,yes,Yes,yes
1790,synpic40500.jpg,HEAD,What organ is this image of?,ORGAN,OPEN,freeform,train,Brain,brain,Brain,brain
1791,synpic56841.jpg,HEAD,Does the left temporal lobe appear normal?,ABN,CLOSED,para,train,No,no,Yes,yes
1792,synpic56841.jpg,HEAD,Is there a lesion in the left temporal lobe?,POS,CLOSED,freeform,train,Yes,yes,Yes,yes
1793,synpic48714.jpg,HEAD,What brain territory is the hemorrhage located?,POS,OPEN,para,train,Right Sylvian Fissure,right sylvian fissure,Left,left
1794,synpic48714.jpg,HEAD,Which fissure is the hemorrhage located?,POS,OPEN,freeform,train,Right Sylvian Fissure,right sylvian fissure,Left,left
1796,synpic58902.jpg,HEAD,Is this a saggital brain section?,PLANE,CLOSED,para,train,No,no,Yes,yes
1797,synpic58902.jpg,HEAD,Is this a saggital view of the brain?,PLANE,CLOSED,freeform,train,No,no,Yes,yes
1800,synpic41667.jpg,CHEST,What vein is the central venous catheter located in the patient?,POS,OPEN,freeform,train,Right Subclavian Vein,right subclavian vein,Jugular,jugular
1801,synpic41667.jpg,CHEST,Where is the central venous catheter placed?,POS,OPEN,para,train,Right Subclavian Vein,right subclavian vein,Chest,chest
1803,synpic32727.jpg,ABD,Is the aorta visible in this section?,PRES,CLOSED,para,train,Yes,yes,No,no
1804,synpic32727.jpg,ABD,Is the aorta in view?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1805,synpic42290.jpg,ABD,Are the kidneys hyper attenuated?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes
1806,synpic42290.jpg,ABD,Do the kidneys show a high level of contrast enhancement?,COLOR,CLOSED,para,train,Yes,yes,Yes,yes
1807,synpic22020.jpg,ABD,Are both kidneys in view?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1808,synpic22020.jpg,ABD,Are both kidneys visible?,PRES,CLOSED,para,train,Yes,yes,No,no
1809,synpic24729.jpg,ABD,Does the appendix appear normal or abnormal?,ABN,CLOSED,para,train,Normal,normal,Yes,yes
1810,synpic24729.jpg,ABD,Is there appendix normal or abnormal in appearance?,ABN,CLOSED,freeform,train,Normal,normal,Yes,yes
1811,synpic22828.jpg,ABD,What plane of the abdomen is this image?,PLANE,OPEN,freeform,train,Axial,axial,Transverse,transverse
1812,synpic41667.jpg,CHEST,Is this a chest radiograph?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1813,synpic53228.jpg,CHEST,Does the heart border appear normal?,ABN,CLOSED,para,train,Yes,yes,Yes,yes
1814,synpic53228.jpg,CHEST,Is there a normal contour of the heart?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes
1815,synpic41667.jpg,CHEST,Is this an AP or PA film?,PLANE,CLOSED,freeform,train,PA,pa,Yes,yes
1816,synpic42157.jpg,ABD,What form of contrast did the patient receive?,MODALITY,OPEN,para,train,Oral and IV,oral and iv,None,none
1817,synpic42157.jpg,ABD,What types of contrast did this patient have?,MODALITY,OPEN,freeform,train,Oral and IV,oral and iv,None,none
1818,synpic32084.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,freeform,train,No,no,No,no
1819,synpic32084.jpg,CHEST,Is there evidence of cardiomegaly?,SIZE,CLOSED,para,train,No,no,No,no
1820,synpic31232.jpg,ABD,What cut of the body is this image?,PLANE,OPEN,freeform,train,Axial,axial,Abdomen,abdomen
1821,synpic59126.jpg,CHEST,Is this an AP or PA film?,PLANE,CLOSED,freeform,train,PA,pa,Yes,yes
1822,synpic59126.jpg,CHEST,How was this film taken?,PLANE,OPEN,para,train,PA,pa,X ray,x ray
1823,synpic41667.jpg,CHEST,Are the ground glass opacities located more in the apex or base of the lung?,POS,CLOSED,freeform,train,Base,base,Yes,yes
1824,synpic41667.jpg,CHEST,What parts of the lung fields contain the most prominent ground glass opacities?,POS,OPEN,para,train,Lower lung fields,lower lung fields,Middle,middle
1827,synpic42157.jpg,ABD,What is located in the sigmoid colon?,PRES,OPEN,freeform,train,Diverticuli,diverticuli,Fecal matter,fecal matter
1828,synpic42157.jpg,ABD,What are the findings in the sigmoid colon?,PRES,OPEN,para,train,Diverticuli,diverticuli,No,no
1829,synpic60703.jpg,HEAD,What brain region demonstrates edema?,POS,OPEN,para,train,Basal Ganglia,basal ganglia,Frontal lobe,frontal lobe
1830,synpic60703.jpg,HEAD,What area of the brain is edematous?,POS,OPEN,freeform,train,Basal Ganglia,basal ganglia,Frontal,frontal
1831,synpic24729.jpg,ABD,What type of plane is this image of?,PLANE,OPEN,freeform,train,Axial,axial,No plane,no plane
1832,synpic24729.jpg,ABD,What plane was this image taken in?,PLANE,OPEN,para,train,Axial,axial,3d,3d
1833,synpic22020.jpg,ABD,What is the muscle adjacent to the vertebrae?,PRES,OPEN,para,train,Psoas Major Muscle,psoas major muscle,Rectus,rectus
1834,synpic22020.jpg,ABD,What muscle surrounds the vertebrae?,PRES,OPEN,freeform,train,Psoas Major Muscle,psoas major muscle,Diaphragm,diaphragm
1835,synpic53816.jpg,HEAD,What section is this image?,PLANE,OPEN,para,train,Axial,axial,Brain,brain
1836,synpic53816.jpg,HEAD,What plane is this image taken?,PLANE,OPEN,freeform,train,Axial,axial,Frontal,frontal
1837,synpic22020.jpg,ABD,Is there oral contrast located in the colon?,POS,CLOSED,freeform,train,Yes,yes,Yes,yes
1838,synpic22020.jpg,ABD,Is there oral contrast in the colon?,POS,CLOSED,para,train,Yes,yes,Yes,yes
1843,synpic48714.jpg,HEAD,What category is the hemmorhage?,PRES,OPEN,para,train,Subarachnoid,subarachnoid,Brain,brain
1844,synpic48714.jpg,HEAD,What type of hemorrhage is shown?,PRES,OPEN,freeform,train,Subarachnoid,subarachnoid,Subarachnoid,subarachnoid
1845,synpic22828.jpg,ABD,Did this patient receive IV contrast?,MODALITY,CLOSED,para,train,Yes,yes,Yes,yes
1846,synpic22828.jpg,ABD,Was IV contrast given to the patient?,MODALITY,CLOSED,freeform,train,Yes,yes,Yes,yes
1847,synpic40500.jpg,HEAD,Does the CSF have high signal intensity?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes
1848,synpic40500.jpg,HEAD,Is there high signal intensity in the CSF?,COLOR,CLOSED,para,train,Yes,yes,Yes,yes
1849,synpic40500.jpg,HEAD,What modality is this image taken?,MODALITY,OPEN,freeform,train,MRI,mri,MRI,mri
1850,synpic58902.jpg,HEAD,"Is this a T1 weighted, T2 weighted, or FLAIR image?",MODALITY,CLOSED,freeform,train,FLAIR,flair,Yes,yes
1851,synpic58902.jpg,HEAD,What is the MRI modality depicted in this image?,MODALITY,OPEN,para,train,FLAIR,flair,Brain,brain
1852,synpic24729.jpg,ABD,What contrast was administered to this patient?,MODALITY,OPEN,para,train,Oral and IV,oral and iv,None,none
1853,synpic24729.jpg,ABD,What types of contrast does this patient have?,MODALITY,OPEN,freeform,train,Oral and IV,oral and iv,Tumor,tumor
1854,synpic47964.jpg,HEAD,Which half the cerebellum is the largest mass located?,POS,OPEN,freeform,train,Right,right,Left,left
1855,synpic47964.jpg,HEAD,Which side of the cerebellum contains the largest mass?,POS,OPEN,para,train,Right,right,Left,left
1856,synpic53816.jpg,HEAD,What organ is this image of?,ORGAN,OPEN,freeform,train,Brain,brain,Brain,brain
1857,synpic42290.jpg,ABD,Does this image use GI contrast?,MODALITY,CLOSED,para,train,Yes,yes,Yes,yes
1858,synpic42290.jpg,ABD,Is this a contrast enhanced image?,MODALITY,CLOSED,freeform,train,Yes,yes,Yes,yes
1859,synpic47964.jpg,HEAD,What type of modality was this image taken?,MODALITY,OPEN,freeform,train,MRI - T2 Weighted,mri - t2 weighted,Mri,mri
1860,synpic47964.jpg,HEAD,What is the MR weighting in this image?,MODALITY,OPEN,para,train,MRI - T2 Weighted,mri - t2 weighted,0,0
1861,synpic32727.jpg,ABD,Where are the densities identified in the patient?,POS,OPEN,para,train,Posterior to the gastric antrum,posterior to the gastric antrum,Abdomen,abdomen
1862,synpic32727.jpg,ABD,What are the hyperattenuations located around the patient?,PRES,OPEN,freeform,train,Ribs,ribs,Lung,lung
1863,synpic100228.jpg,CHEST,Is there cardiomegaly?,SIZE,CLOSED,para,train,No,no,Yes,yes
1864,synpic100228.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,freeform,train,No,no,No,no
1869,synpic42157.jpg,ABD,What are the internal morphologic features of this mass?,ATTRIB,OPEN,para,train,Cystic,cystic,Tumor,tumor
1870,synpic42157.jpg,ABD,Is this a cystic or solid mass?,ATTRIB,CLOSED,freeform,train,Cystic,cystic,Yes,yes
1871,synpic48714.jpg,HEAD,Does this CT use IV contrast material?,MODALITY,CLOSED,para,train,No,no,Yes,yes
1872,synpic48714.jpg,HEAD,Is this a contrast or non contrast CT?,MODALITY,CLOSED,freeform,train,non-contrast,non-contrast,Yes,yes
1877,synpic32084.jpg,CHEST,Is this a PA film?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes
1880,synpic27655.jpg,CHEST,Is there any costophrenic angle blunting present?,PRES,CLOSED,freeform,train,No,no,No,no
1881,synpic27655.jpg,CHEST,Is there presence of any costophrenic angle blunting?,PRES,CLOSED,para,train,No,no,No,no
1882,synpic31928.jpg,HEAD,What part of the CNS is this image showing?,ORGAN,OPEN,freeform,train,Brain,brain,Brain,brain
1883,synpic33102.jpg,CHEST,Do you see a pleural effusion?,PRES,CLOSED,para,train,No,no,No,no
1884,synpic33102.jpg,CHEST,Is there a pleural effusion present?,PRES,CLOSED,freeform,train,No,no,No,no
1885,synpic60831.jpg,HEAD,Are the ventricles visualized in this image?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1886,synpic60831.jpg,HEAD,Are you able to see the ventricles in this image?,PRES,CLOSED,para,train,No,no,Yes,yes
1888,synpic27198.jpg,ABD,The lesion is located where in this image?,POS,OPEN,para,train,right lobe of the liver,right lobe of the liver,Left,left
1889,synpic27198.jpg,ABD,Where is the lesion located in this image?,POS,OPEN,freeform,train,right lobe of the liver,right lobe of the liver,Left,left
1890,synpic22874.jpg,ABD,In which vessel is calcification present?,POS,OPEN,freeform,train,Aorta,aorta,Aorta,aorta
1891,synpic22874.jpg,ABD,The calcification is located in what vessel?,POS,OPEN,para,train,Aorta,aorta,Vein,vein
1892,synpic31928.jpg,HEAD,What condition is found in the above image?,ABN,OPEN,para,train,right subdural hematoma,right subdural hematoma,Brain,brain
1893,synpic31928.jpg,HEAD,What pathology is seen in this image?,ABN,OPEN,freeform,train,right subdural hematoma,right subdural hematoma,Brain,brain
1894,synpic43609.jpg,ABD,In what organ do you see swelling?,PRES,OPEN,para,train,Appendix,appendix,Pancreas,pancreas
1895,synpic43609.jpg,ABD,What organ is edematous in this image?,PRES,OPEN,freeform,train,Appendix,appendix,Pancreas,pancreas
1898,synpic32012.jpg,ABD,This image is suspicious of what cancerous pathology?,OTHER,OPEN,freeform,train,hepatocellular carcioma,hepatocellular carcioma,Pancreas,pancreas
1899,synpic32012.jpg,ABD,What cancer does this patient have?,OTHER,OPEN,para,train,hepatocellular carcioma,hepatocellular carcioma,Pancreatic,pancreatic
1900,synpic42951.jpg,HEAD,Is this a noncontrast CT?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1901,synpic53574.jpg,HEAD,The infarcts seen are most likely what type?,ATTRIB,OPEN,para,train,punctate,punctate,Stroke,stroke
