qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
1438,synpic42210.jpg,CHEST,Is this a PA film?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1439,synpic42210.jpg,CHEST,What image modality is this?,MODALITY,OPEN,freeform,train,X-ray,x-ray,"The image is a CT scan of a brain, showing its internal structures.","the image is a ct scan of a brain, showing its internal structures.",False,False,INCORRECT,False
1440,synpic28718.jpg,ABD,Is this an axial plane?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1441,synpic23648.jpg,ABD,Is this a CT image?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1442,synpic28718.jpg,ABD,The abscess is located in what structure?,POS,OPEN,para,train,descending colon,descending colon,"The nasal cavity is a small, elongated, and rounded area located at the front of the skull, adjacent to the nasal passages. The region is characterized by a small, non-contrast-enhanced,","the nasal cavity is a small, elongated, and rounded area located at the front of the skull, adjacent to the nasal passages. the region is characterized by a small, non-contrast-enhanced,",False,False,INCORRECT,False
1443,synpic28718.jpg,ABD,Where is the abscess located?,POS,OPEN,freeform,train,descending colon,descending colon,"Middle of the image, lower-left corner.","middle of the image, lower-left corner.",False,False,INCORRECT,False
1444,synpic56344.jpg,HEAD,Where are the hyperlucencies located?,POS,OPEN,para,train,"thalami, left occipital lobe, brainstem and left cerebellum","thalami, left occipital lobe, brainstem and left cerebellum","Lungs, brain, and other internal organs.","lungs, brain, and other internal organs.",False,False,INCORRECT,False
1445,synpic56344.jpg,HEAD,Which areas are lighting up?,POS,OPEN,freeform,train,"thalami, left occipital lobe, brainstem and left cerebellum","thalami, left occipital lobe, brainstem and left cerebellum","The region of interest is located in the lower-left-center of the image, which is the white bulb of the light source. This region is characterized by a darker area that is distinct from the surrounding area, suggesting a potential issue","the region of interest is located in the lower-left-center of the image, which is the white bulb of the light source. this region is characterized by a darker area that is distinct from the surrounding area, suggesting a potential issue",False,False,INCORRECT,False
1446,synpic33892.jpg,ABD,Are there multiple septations within the cyst?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1447,synpic33892.jpg,ABD,Is the cyst complex?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1448,synpic33892.jpg,ABD,What organ is involved?,ABN,OPEN,freeform,train,pancreas,pancreas,Brain,brain,False,False,INCORRECT,False
1449,synpic33892.jpg,ABD,Which organ is affected?,ABN,OPEN,para,train,pancreas,pancreas,"The image shows a computed tomography (CT) scan of the brain, with its characteristic features appearing bright compared to the surrounding brain tissue. The region of interest, located in the left frontal area, appears to have an abnormal density,","the image shows a computed tomography (ct) scan of the brain, with its characteristic features appearing bright compared to the surrounding brain tissue. the region of interest, located in the left frontal area, appears to have an abnormal density,",False,False,INCORRECT,False
1450,synpic28718.jpg,ABD,Where are the kidneys located?,POS,OPEN,freeform,train,Adjacent to vertebrae,adjacent to vertebrae,Middle,middle,False,False,INCORRECT,False
1451,synpic25105.jpg,ABD,Is there contrast in this image?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1452,synpic32981.jpg,ABD,Is there evidence of mesenteric lymphadenopathy?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1453,synpic32981.jpg,ABD,Is mesenteric lymphadenopathy present?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1454,synpic52248.jpg,HEAD,What imaging modality was used?,MODALITY,OPEN,para,train,MR - Flair,mr - flair,"The image shows a brain CT scan, which is a non-invasive diagnostic imaging technique. The brain is visible, and the region of interest is located in the middle of the image, occupying a small area. This region exhib","the image shows a brain ct scan, which is a non-invasive diagnostic imaging technique. the brain is visible, and the region of interest is located in the middle of the image, occupying a small area. this region exhib",False,False,INCORRECT,False
1455,synpic52248.jpg,HEAD,What type of image modality is this?,MODALITY,OPEN,freeform,train,MR - Flair,mr - flair,"The image is a CT scan of a brain, showing a cross-sectional view of the cerebral hemispheres. The region of interest, located centrally and in the middle of the image, appears to have a different","the image is a ct scan of a brain, showing a cross-sectional view of the cerebral hemispheres. the region of interest, located centrally and in the middle of the image, appears to have a different",False,False,INCORRECT,False
1456,synpic24967.jpg,ABD,Is the right conal fascia inflammed?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1457,synpic24967.jpg,ABD,Is inflammation present at the right conal fascia?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1458,synpic23648.jpg,ABD,What organ is enlarged?,PRES,OPEN,freeform,train,Spleen,spleen,"The image shows a cross-sectional view of a brain, possibly the cerebral hemispheres or cerebellum, with a region of interest occupying the upper-middle area. Within this region, there is an ab","the image shows a cross-sectional view of a brain, possibly the cerebral hemispheres or cerebellum, with a region of interest occupying the upper-middle area. within this region, there is an ab",False,False,INCORRECT,False
1459,synpic23648.jpg,ABD,Which organ is abnormally large?,PRES,OPEN,para,train,Spleen,spleen,"The region of interest is located in the left frontal lobe of the brain, and it is characterized by a hyperdense area indicative of an acute hemorrhage. The affected area exhibits a unique texture and brightness","the region of interest is located in the left frontal lobe of the brain, and it is characterized by a hyperdense area indicative of an acute hemorrhage. the affected area exhibits a unique texture and brightness",False,False,INCORRECT,False
1460,synpic53867.jpg,HEAD,What does the enhancing periphery of the mass represent?,PRES,OPEN,para,train,Calcification,calcification,Affected brain tissue,affected brain tissue,False,False,INCORRECT,False
1461,synpic53867.jpg,HEAD,What is the outer rim of the mass?,PRES,OPEN,freeform,train,Calcification,calcification,"The region of interest is located in the lower-middle part of the image, which is the dense and chewy center of the object. The surrounding darker-colored areas are the outer edges of the mass, with the lower-left corner","the region of interest is located in the lower-middle part of the image, which is the dense and chewy center of the object. the surrounding darker-colored areas are the outer edges of the mass, with the lower-left corner",False,False,INCORRECT,False
1465,synpic52988.jpg,CHEST,Blunting of the costophrenic angles indicate what condition?,OTHER,OPEN,para,train,pleural effusion,pleural effusion,"Abnormality

The region's abnormality is characterized by a small, but the region's abnormality is characterized by a small, but the region's abnormality is characterized by a small, but","abnormality

the region's abnormality is characterized by a small, but the region's abnormality is characterized by a small, but the region's abnormality is characterized by a small, but",False,False,INCORRECT,False
1466,synpic52988.jpg,CHEST,What does the blunting of the costophrenic angles indicate?,OTHER,OPEN,freeform,train,pleural effusion,pleural effusion,"Abnormality

The region's abnormality is characterized by a small, hyperdense area in the right lung, which is indicative of a pneumothorax. This condition is caused by air or gas accumulation","abnormality

the region's abnormality is characterized by a small, hyperdense area in the right lung, which is indicative of a pneumothorax. this condition is caused by air or gas accumulation",False,False,INCORRECT,False
1467,synpic23008.jpg,ABD,What are the two bright images on either side,PRES,OPEN,freeform,train,Hip bones,hip bones,"The image features in the right and left hemispheres of the brain, with the region of interest located in the left frontotemporal area. This area exhibits abnormal density, which is indicative of a brain hemorrhage","the image features in the right and left hemispheres of the brain, with the region of interest located in the left frontotemporal area. this area exhibits abnormal density, which is indicative of a brain hemorrhage",False,False,INCORRECT,False
1470,synpic31248.jpg,CHEST,Is there hilar adenopathy?,PRES,CLOSED,freeform,train,Yes,yes,"Yes

This is a CT scan of a brain, likely an axial view, and it appears to be a normal brain without any visible abnormalities. The region of interest is the parietal lobe, specifically the right side,","yes

this is a ct scan of a brain, likely an axial view, and it appears to be a normal brain without any visible abnormalities. the region of interest is the parietal lobe, specifically the right side,",False,True,,False
1471,synpic52988.jpg,CHEST,Is the ET tube properly placed?,OTHER,CLOSED,freeform,train,Yes,yes,"Yes


The ET tube is a medical device used to treat certain conditions, such as obstructive sleep apnea. It is a tube that sits on the patient's face, helping to keep the airway open","yes


the et tube is a medical device used to treat certain conditions, such as obstructive sleep apnea. it is a tube that sits on the patient's face, helping to keep the airway open",False,True,,False
1472,synpic32136.jpg,ABD,Is there perinephric fat stranding?,PRES,CLOSED,freeform,train,Yes,yes,"Yes, the perinephric fat surrounding the lower half of the abdomen is located in the center of the region of interest, which is the lower abdomen. The surrounding area is characterized by a normal texture, but the region","yes, the perinephric fat surrounding the lower half of the abdomen is located in the center of the region of interest, which is the lower abdomen. the surrounding area is characterized by a normal texture, but the region",False,True,,False
