qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
1427,synpic45699.jpg,HEAD,What imaging method was used?,MODALITY,OPEN,para,train,MR - ADC Map,mr - adc map,CT scan (Computed Tomography) with contrast media (not specified in the caption) and without contrast media (not specified in the caption) were used.,ct scan (computed tomography) with contrast media (not specified in the caption) and without contrast media (not specified in the caption) were used.,False,False,INCORRECT,False
1434,synpic12210.jpg,CHEST,What is at the base of the right lung?,PRES,OPEN,freeform,train,nodules,nodules,Right ventricle and pulmonary artery bed (not shown) and part of the right atrium (not shown) and right bronchus (not shown) and right lung parenchyma (not shown) and right hilar structures,right ventricle and pulmonary artery bed (not shown) and part of the right atrium (not shown) and right bronchus (not shown) and right lung parenchyma (not shown) and right hilar structures,False,False,INCORRECT,False
1435,synpic12210.jpg,CHEST,What pathology is shown at the lung bases?,PRES,OPEN,para,train,nodules,nodules,Pathology not specified in the caption (possibly edema or inflammation) or not visible in the image (such as atelectasis or consolidation) due to the proximity to the pleura.,pathology not specified in the caption (possibly edema or inflammation) or not visible in the image (such as atelectasis or consolidation) due to the proximity to the pleura.,False,False,INCORRECT,False
1438,synpic42210.jpg,CHEST,Is this a PA film?,PLANE,CLOSED,freeform,train,yes,yes,No,no,False,False,,False
1439,synpic42210.jpg,CHEST,What image modality is this?,MODALITY,OPEN,freeform,train,X-ray,x-ray,CT scan (Computed Tomography),ct scan (computed tomography),False,False,INCORRECT,False
1440,synpic28718.jpg,ABD,Is this an axial plane?,PLANE,CLOSED,freeform,train,yes,yes,No,no,False,False,,False
1441,synpic23648.jpg,ABD,Is this a CT image?,MODALITY,CLOSED,freeform,train,yes,yes,No,no,False,False,,False
1442,synpic28718.jpg,ABD,The abscess is located in what structure?,POS,OPEN,para,train,descending colon,descending colon,"Brain parenchyma, cerebral ventricles, or subarachnoid space (depending on the specific pathology) (not shown in the image) (pathology not shown in the image) (pathology","brain parenchyma, cerebral ventricles, or subarachnoid space (depending on the specific pathology) (not shown in the image) (pathology not shown in the image) (pathology",False,False,INCORRECT,False
1443,synpic28718.jpg,ABD,Where is the abscess located?,POS,OPEN,freeform,train,descending colon,descending colon,"Brain parenchyma, near ventricles and cerebral cortex structures (white matter) and adjacent to a cerebral hemisphere (gray matter) region with a different density and texture (right side) and","brain parenchyma, near ventricles and cerebral cortex structures (white matter) and adjacent to a cerebral hemisphere (gray matter) region with a different density and texture (right side) and",False,False,INCORRECT,False
1444,synpic56344.jpg,HEAD,Where are the hyperlucencies located?,POS,OPEN,para,train,"thalami, left occipital lobe, brainstem and left cerebellum","thalami, left occipital lobe, brainstem and left cerebellum",Near the ventricles and cerebral cortex structures (white matter) and adjacent to the lateral ventricles and cerebral cortex structures (gray matter) and cerebellum (white matter) and cere,near the ventricles and cerebral cortex structures (white matter) and adjacent to the lateral ventricles and cerebral cortex structures (gray matter) and cerebellum (white matter) and cere,False,False,INCORRECT,False
1445,synpic56344.jpg,HEAD,Which areas are lighting up?,POS,OPEN,freeform,train,"thalami, left occipital lobe, brainstem and left cerebellum","thalami, left occipital lobe, brainstem and left cerebellum","Cerebral hemispheres, ventricles, and cerebellum (white matter) and cerebral cortex (gray matter) areas involved in the pathology (pathological process) or adjacent to the affected regions","cerebral hemispheres, ventricles, and cerebellum (white matter) and cerebral cortex (gray matter) areas involved in the pathology (pathological process) or adjacent to the affected regions",False,False,INCORRECT,False
1446,synpic33892.jpg,ABD,Are there multiple septations within the cyst?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1447,synpic33892.jpg,ABD,Is the cyst complex?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1448,synpic33892.jpg,ABD,What organ is involved?,ABN,OPEN,freeform,train,pancreas,pancreas,"Brain (cerebrum, cerebellum) and spinal cord (white matter) and other brain structures (ventricles, cerebral hemispheres) and spinal cord (white matter) and other brain","brain (cerebrum, cerebellum) and spinal cord (white matter) and other brain structures (ventricles, cerebral hemispheres) and spinal cord (white matter) and other brain",False,False,INCORRECT,False
1449,synpic33892.jpg,ABD,Which organ is affected?,ABN,OPEN,para,train,pancreas,pancreas,"Brain (cerebrum, cerebellum, brainstem) and spinal cord (white matter) (affected areas) or other organs (affected areas) (not specified) (affected areas) (not","brain (cerebrum, cerebellum, brainstem) and spinal cord (white matter) (affected areas) or other organs (affected areas) (not specified) (affected areas) (not",False,False,INCORRECT,False
1450,synpic28718.jpg,ABD,Where are the kidneys located?,POS,OPEN,freeform,train,Adjacent to vertebrae,adjacent to vertebrae,"Lower back, middle abdomen (in adults) or upper abdomen (in children)","lower back, middle abdomen (in adults) or upper abdomen (in children)",False,False,CORRECT,True
1451,synpic25105.jpg,ABD,Is there contrast in this image?,MODALITY,CLOSED,freeform,train,yes,yes,No,no,False,False,,False
1452,synpic32981.jpg,ABD,Is there evidence of mesenteric lymphadenopathy?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1453,synpic32981.jpg,ABD,Is mesenteric lymphadenopathy present?,PRES,CLOSED,para,train,yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
1454,synpic52248.jpg,HEAD,What imaging modality was used?,MODALITY,OPEN,para,train,MR - Flair,mr - flair,CT scan (Computed Tomography) with contrast media (not shown in the image) or MRI (Magnetic Resonance Imaging) could be used as an alternative.,ct scan (computed tomography) with contrast media (not shown in the image) or mri (magnetic resonance imaging) could be used as an alternative.,False,False,INCORRECT,False
1455,synpic52248.jpg,HEAD,What type of image modality is this?,MODALITY,OPEN,freeform,train,MR - Flair,mr - flair,CT scan (Computed Tomography) image modality.,ct scan (computed tomography) image modality.,False,False,INCORRECT,False
1456,synpic24967.jpg,ABD,Is the right conal fascia inflammed?,PRES,CLOSED,freeform,train,yes,yes,No,no,False,False,,False
1457,synpic24967.jpg,ABD,Is inflammation present at the right conal fascia?,PRES,CLOSED,para,train,yes,yes,No,no,False,False,,False
1458,synpic23648.jpg,ABD,What organ is enlarged?,PRES,OPEN,freeform,train,Spleen,spleen,"Brain (cerebrum, cerebellum) and brainstem (midbrain) structures, cerebral hemispheres, cerebellum, brainstem, cerebral cortex, c","brain (cerebrum, cerebellum) and brainstem (midbrain) structures, cerebral hemispheres, cerebellum, brainstem, cerebral cortex, c",False,False,INCORRECT,False
1459,synpic23648.jpg,ABD,Which organ is abnormally large?,PRES,OPEN,para,train,Spleen,spleen,"Brain parenchyma (cerebrum, cerebellum, brainstem) and cerebral ventricles (not visible in the image) are affected by the condition. The exact pathology is not clear from","brain parenchyma (cerebrum, cerebellum, brainstem) and cerebral ventricles (not visible in the image) are affected by the condition. the exact pathology is not clear from",False,False,INCORRECT,False
1460,synpic53867.jpg,HEAD,What does the enhancing periphery of the mass represent?,PRES,OPEN,para,train,Calcification,calcification,Blood or fluid collection within the brain tissue or adjacent structures.,blood or fluid collection within the brain tissue or adjacent structures.,False,False,INCORRECT,False
1461,synpic53867.jpg,HEAD,What is the outer rim of the mass?,PRES,OPEN,freeform,train,Calcification,calcification,"Denser than surrounding tissue, possibly indicating a hematoma or mass effect. Normal brain tissue is lighter in color.","denser than surrounding tissue, possibly indicating a hematoma or mass effect. normal brain tissue is lighter in color.",False,False,INCORRECT,False
1465,synpic52988.jpg,CHEST,Blunting of the costophrenic angles indicate what condition?,OTHER,OPEN,para,train,pleural effusion,pleural effusion,"Hemorrhage or mass effect from adjacent structures (lungs, brain) or pathological process (inflammation, infection) affecting the area.","hemorrhage or mass effect from adjacent structures (lungs, brain) or pathological process (inflammation, infection) affecting the area.",False,False,INCORRECT,False
1466,synpic52988.jpg,CHEST,What does the blunting of the costophrenic angles indicate?,OTHER,OPEN,freeform,train,pleural effusion,pleural effusion,Potential mass effect or displacement of adjacent structures due to the pathological process affecting the lungs or surrounding tissues.,potential mass effect or displacement of adjacent structures due to the pathological process affecting the lungs or surrounding tissues.,False,False,INCORRECT,False
1467,synpic23008.jpg,ABD,What are the two bright images on either side,PRES,OPEN,freeform,train,Hip bones,hip bones,Blood vessels and brain tissue contrast in density and texture.,blood vessels and brain tissue contrast in density and texture.,False,False,INCORRECT,False
1470,synpic31248.jpg,CHEST,Is there hilar adenopathy?,PRES,CLOSED,freeform,train,Yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
1471,synpic52988.jpg,CHEST,Is the ET tube properly placed?,OTHER,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1472,synpic32136.jpg,ABD,Is there perinephric fat stranding?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1473,synpic19853.jpg,ABD,Which plane is the image in?,PLANE,OPEN,freeform,train,Axial,axial,Transverse (Horizontal) and longitudinal (Vertical) planes of the brain are shown.,transverse (horizontal) and longitudinal (vertical) planes of the brain are shown.,False,False,INCORRECT,False
1475,synpic60254.jpg,HEAD,Is this a singular or multilobulated lesion?,ATTRIB,CLOSED,freeform,train,multilobulated,multilobulated,Yes,yes,False,False,,False
1476,synpic15006.jpg,CHEST,Is there cardiomegaly?,SIZE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1479,synpic46062.jpg,HEAD,Are the sulci visible in this image?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1480,synpic32981.jpg,ABD,What imaging modality was used?,MODALITY,OPEN,freeform,train,CT,ct,CT scan (Computed Tomography) with contrast media (not shown in the image) and without contrast media (not shown in the image) was used.,ct scan (computed tomography) with contrast media (not shown in the image) and without contrast media (not shown in the image) was used.,False,True,CORRECT,True
1481,synpic17664.jpg,CHEST,Is the trachea midline?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
1482,synpic17675.jpg,CHEST,Are there any fractures in this image?,PRES,CLOSED,freeform,train,No,no,No (not specified in the caption),no (not specified in the caption),False,True,,False
1483,synpic22967.jpg,ABD,Was the patient given IV contrast?,MODALITY,CLOSED,freeform,train,Yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
1484,synpic22967.jpg,ABD,Is there contrast in the patient's vasculature?,PRES,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
1485,synpic49914.jpg,CHEST,Is there pleural thickening in the R lung?,SIZE,CLOSED,freeform,train,Yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
1487,synpic22874.jpg,ABD,Is IV contrast used?,MODALITY,CLOSED,freeform,train,yes,yes,No,no,False,False,,False
1489,synpic54391.jpg,HEAD,Is this process bilateral?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1490,synpic42157.jpg,ABD,Is the sigmoid colon visualized at this axial section?,PRES,CLOSED,freeform,train,Yes,yes,No (not shown in the image),no (not shown in the image),False,False,,False
1491,synpic33102.jpg,CHEST,Is there a pneumothorax?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1492,synpic46720.jpg,HEAD,Is the abnormality hyper intense?,COLOR,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
1493,synpic42307.jpg,HEAD,Is there ring-enhancement?,PRES,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
1494,synpic45364.jpg,ABD,Is there air in the lesion?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1495,synpic59536.jpg,HEAD,What part of the posterior brain contains the lesions?,POS,OPEN,freeform,train,temporal and lateral occipital lobes,temporal and lateral occipital lobes,"Cerebellum and brainstem, cerebrum and cerebellum, cerebrum and brainstem, cerebrum and cerebellum, cerebrum and brainstem, cerebr","cerebellum and brainstem, cerebrum and cerebellum, cerebrum and brainstem, cerebrum and cerebellum, cerebrum and brainstem, cerebr",False,False,INCORRECT,False
